night_date,n_hours,err,actual,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2018-11-23,11,424.99090909090916,8038.309090909091,-0.13047571202030317,119.0,2018,11,327,4,0,0,1.8695242879796967,0,0
2018-11-24,11,334.9181818181818,7951.981818181818,-2.2325381166133718,119.0,2018,11,328,5,0,1,-0.23253811661337176,0,0
2018-11-25,11,666.7909090909089,7922.681818181818,-3.676640575895826,133.0,2018,11,329,6,0,1,-1.676640575895826,0,0
2018-11-26,11,356.2818181818187,8381.98181818182,-3.2842293565316467,157.0,2018,11,330,0,0,1,-1.2842293565316467,0,0
2018-11-27,11,481.1545454545454,8644.545454545454,-5.2683390795423755,181.0,2018,11,331,1,0,1,-3.2683390795423755,0,0
2018-11-28,11,669.7181818181817,8396.818181818182,-1.3906330880902702,205.0,2018,11,332,2,0,0,0.6093669119097298,0,0
2018-11-29,11,823.0818181818183,8348.98181818182,-0.3674052282983165,206.0,2018,11,333,3,0,0,1.6325947717016835,0,0
2018-11-30,11,554.4727272727273,7787.1,-1.0812168494744525,206.0,2018,11,334,4,0,0,0.9187831505255475,0,0
2018-12-01,11,340.18181818181836,7581.127272727273,-2.0257858706016383,213.0,2018,12,335,5,0,1,-0.025785870601638283,1,0
2018-12-02,11,579.5000000000001,7668.427272727273,3.347951017535324,219.0,2018,12,336,6,0,0,5.347951017535324,0,1
2018-12-03,11,759.1090909090913,8283.900000000001,1.905016889954653,219.0,2018,12,337,0,0,0,3.905016889954653,0,0
