night_date,n_hours,err,err_mw,a_share,f_share,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2025-11-18,11,0.15521319445082374,13.99936363636362,6.358304103541733,6.203090909090909,-5.882863159992672,154.0,2025,11,322,1,0,1,-3.882863159992672,0,0
2025-11-19,11,0.009530930775269363,3.8883636363636302,6.219440021684361,6.209909090909091,-6.900770459751238,178.0,2025,11,323,2,0,1,-4.900770459751238,0,0
2025-11-20,11,0.06451751881245592,9.145636363636372,6.318972064267001,6.254454545454546,-4.26585211185997,197.0,2025,11,324,3,0,1,-2.26585211185997,0,0
2025-11-21,11,0.1764346327965984,5.574090909090904,6.386434632796599,6.21,0.9197969858472882,209.0,2025,11,325,4,0,0,2.919796985847288,0,0
2025-11-22,11,0.107698402028862,12.737999999999994,6.2906984020288625,6.183000000000001,-5.230623456390091,213.0,2025,11,326,5,0,1,-3.2306234563900906,0,0
2025-11-23,11,0.11050014982244848,6.076181818181815,6.297500149822448,6.187,-1.302993178078667,234.0,2025,11,327,6,0,0,0.697006821921333,0,0
2025-11-24,11,0.10554383883541311,3.5645454545454474,6.327725657017231,6.222181818181818,-1.998537118367693,235.0,2025,11,328,0,0,0,0.0014628816323070115,0,0
2025-11-25,11,0.1425433242487042,-3.7945454545454553,6.346270596975978,6.2037272727272725,3.423497735808378,240.0,2025,11,329,1,0,0,5.423497735808378,0,0
2025-11-26,11,0.19013460408897034,-6.367818181818176,6.436134604088971,6.246,1.0460486610741264,240.0,2025,11,330,2,0,0,3.0460486610741264,0,0
2025-11-27,11,0.07290299303186751,-12.208999999999987,6.3638120839409575,6.290909090909091,-3.718955286263035,255.0,2025,11,331,3,0,1,-1.7189552862630348,1,0
2025-11-28,11,0.0987122685228928,-0.5920909090909018,6.335530450341074,6.236818181818182,-6.655590289024935,279.0,2025,11,332,4,0,1,-4.655590289024935,0,1
2025-11-29,11,0.0652867645182818,3.786909090909086,6.279195855427372,6.21390909090909,-7.673193037856721,303.0,2025,11,333,5,0,1,-5.673193037856721,0,0
2025-11-30,11,0.12119912470436893,-12.281000000000011,6.271471851977096,6.150272727272727,-2.107664803318983,323.0,2025,11,334,6,0,1,-0.1076648033189831,0,0
2025-12-01,11,0.005176005196077618,-19.671090909090903,6.226812368832441,6.221636363636364,-10.338208873737921,342.0,2025,12,335,0,0,1,-8.338208873737921,0,0
2025-12-02,11,0.18318999176986664,2.5072727272727207,6.337735446315321,6.154545454545455,-7.946864712353119,366.0,2025,12,336,1,0,1,-5.946864712353119,0,0
2025-12-03,11,0.09849326833813908,-4.789909090909077,6.266220541065412,6.167727272727273,-5.380942025838466,390.0,2025,12,337,2,0,1,-3.3809420258384657,0,0
2025-12-04,11,-0.004254098691665608,-18.16118181818181,6.177564083126516,6.181818181818182,-19.828981908493365,414.0,2025,12,338,3,0,1,-17.828981908493365,0,0
2025-12-05,11,0.06952327731911327,-20.410818181818193,6.187977822773658,6.118454545454545,-9.596243063720927,438.0,2025,12,339,4,0,1,-7.596243063720927,0,0
2025-12-06,11,0.13944680151344843,6.927090909090907,6.258355892422539,6.118909090909091,-5.691809940870928,462.0,2025,12,340,5,0,1,-3.691809940870928,0,0
2025-12-07,11,-0.00838935832215195,-26.803727272727283,6.130792459859666,6.139181818181819,-11.005884545916274,486.0,2025,12,341,6,0,1,-9.005884545916274,0,0
2025-12-08,11,-0.028721738992055667,-1.215272727272732,6.170278261007945,6.199000000000001,-19.26945129178615,510.0,2025,12,342,0,0,1,-17.26945129178615,0,0
2025-12-09,11,0.1037211820342902,-3.930454545454557,6.218812091125199,6.11509090909091,-8.49227363176823,534.0,2025,12,343,1,0,1,-6.49227363176823,0,0
2025-12-10,11,0.12255082475356295,-15.217272727272736,6.242369006571744,6.119818181818181,-3.1403693084305284,558.0,2025,12,344,2,0,1,-1.1403693084305284,0,0
2025-12-11,11,0.007382879996419511,0.3246363636363557,6.2702010618146025,6.262818181818182,-13.371737545904502,577.0,2025,12,345,3,0,1,-11.371737545904502,0,0
2025-12-12,11,0.010880785584550684,-10.992000000000003,6.259426240130005,6.248545454545454,-8.208429172592187,601.0,2025,12,346,4,0,1,-6.2084291725921865,0,0
2025-12-13,11,0.05998127169232748,-6.74545454545455,6.255344908055964,6.195363636363637,-6.817674334009509,625.0,2025,12,347,5,0,1,-4.817674334009509,0,0
2025-12-14,11,-0.10053996891646816,-20.316181818181835,6.181823667447168,6.282363636363636,-16.660877387898065,649.0,2025,12,348,6,0,1,-14.660877387898065,0,0
2025-12-15,11,0.10542311862943916,2.8121818181818465,6.341150391356712,6.2357272727272735,-10.01964624903611,673.0,2025,12,349,0,0,1,-8.01964624903611,0,0
2025-12-16,11,0.25302086019850045,12.376636363636356,6.405020860198501,6.152,-7.5697560961203045,697.0,2025,12,350,1,0,1,-5.5697560961203045,0,0
2025-12-17,11,0.025627843624628967,-8.719454545454523,6.3173551163519015,6.291727272727273,-3.1865225863938558,711.0,2025,12,351,2,0,1,-1.1865225863938558,0,0
2025-12-18,11,0.17373328127384877,8.163454545454556,6.39055146309203,6.216818181818183,4.100914166086962,721.0,2025,12,352,3,0,0,6.100914166086962,0,0
2025-12-19,11,0.10387902433046005,-7.057181818181831,6.3845153879668235,6.280636363636364,-7.565284404968551,722.0,2025,12,353,4,0,1,-5.565284404968551,0,0
2025-12-20,11,0.09068226497836708,-3.063454545454533,6.256954992251095,6.166272727272727,-3.252867404344903,746.0,2025,12,354,5,0,1,-1.252867404344903,0,0
2025-12-21,11,0.043023779654366816,1.8923636363636083,6.263023779654366,6.22,-11.702793187097178,770.0,2025,12,355,6,1,1,-9.702793187097178,0,0
2025-12-22,11,0.018154725133091597,5.770909090909092,6.2871547251330915,6.269,-6.109512200515539,794.0,2025,12,356,0,1,1,-4.109512200515539,0,0
2025-12-23,11,0.01298400741929912,-7.244181818181801,6.326256734692026,6.313272727272727,-3.1223809781997334,818.0,2025,12,357,1,1,1,-1.1223809781997334,0,0
2025-12-24,11,0.005514540992687131,-15.641363636363621,6.447332722810869,6.441818181818181,-7.74099291923533,842.0,2025,12,358,2,1,1,-5.74099291923533,0,0
2025-12-25,11,-0.08125724372255866,-6.159000000000012,6.26892457445926,6.350181818181818,-17.511081125591193,866.0,2025,12,359,3,1,1,-15.511081125591193,0,0
2025-12-26,11,-0.033937328769890064,-8.495272727272726,6.263608125775565,6.297545454545454,-14.14202312084174,890.0,2025,12,360,4,1,1,-12.14202312084174,0,0
2025-12-27,11,0.11117795009438963,-4.119909090909087,6.3241779500943895,6.213,-13.754489494442804,914.0,2025,12,361,5,1,1,-11.754489494442804,0,0
2025-12-28,11,0.07440867043326958,-18.726454545454555,6.307499579524179,6.233090909090908,-2.504836319531802,938.0,2025,12,362,6,1,1,-0.504836319531802,0,0
2025-12-29,11,-0.06823386846151665,-36.422000000000004,6.272038858811211,6.340272727272727,-10.286515211014539,948.0,2025,12,363,0,1,1,-8.286515211014539,0,0
2025-12-30,11,-0.05952920932662018,-33.242909090909116,6.2784707906733805,6.338,-14.11199659616521,972.0,2025,12,364,1,1,1,-12.11199659616521,0,0
