night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2020-12-22,11,-587.1408181818181,-0.22870229092064528,954.0,2020,12,357,1,1,0,1.7712977090793547,0,0
2020-12-23,11,-857.1867272727271,-2.159529293319396,954.0,2020,12,358,2,1,1,-0.15952929331939592,1,0
2020-12-24,11,-51.4294090909086,-5.226429900240036,966.0,2020,12,359,3,1,1,-3.226429900240036,0,1
2020-12-25,11,148.6983863636362,-10.969599186082638,990.0,2020,12,360,4,1,1,-8.969599186082638,0,0
2020-12-26,11,-263.6851590909089,-12.494087471320547,1014.0,2020,12,361,5,1,1,-10.494087471320547,0,0
2020-12-27,11,-2.5411590909092907,-11.505290810712559,1038.0,2020,12,362,6,1,1,-9.505290810712559,0,0
2020-12-28,11,-99.91163636363639,-9.555361132564746,1062.0,2020,12,363,0,1,1,-7.555361132564746,0,0
2020-12-29,11,-235.97809090909058,-8.447816502678899,1086.0,2020,12,364,1,1,1,-6.447816502678899,0,0
2020-12-30,11,-378.2215454545458,-11.257728448414623,1110.0,2020,12,365,2,1,1,-9.257728448414623,0,0
2021-11-01,11,-220.36863636363688,-2.501553934468,204.0,2021,11,305,0,0,1,-0.5015539344679998,1,0
2021-11-02,11,10.944886363636794,-2.9759301499423816,222.0,2021,11,306,1,0,1,-0.9759301499423816,0,1
2021-11-03,11,-169.80865909091006,-1.7450959395574954,235.0,2021,11,307,2,0,0,0.2549040604425046,0,0
2021-11-04,11,267.87081818181764,-7.315690392350337,251.0,2021,11,308,3,0,1,-5.315690392350337,0,0
2021-11-05,11,-174.84372727272702,-8.47817326938917,275.0,2021,11,309,4,0,1,-6.4781732693891705,0,0
2021-11-06,11,-213.21154545454556,-5.069314766409244,299.0,2021,11,310,5,0,1,-3.069314766409244,0,0
2021-11-07,11,-2.384750000000581,-2.669615343640237,317.0,2021,11,311,6,0,1,-0.669615343640237,0,0
2021-11-08,11,-340.6615000000005,-6.086694532458486,341.0,2021,11,312,0,0,1,-4.086694532458486,0,0
2021-11-09,11,87.87106818181861,-0.18179748480901783,358.0,2021,11,313,1,0,0,1.8182025151909822,0,0
2021-11-10,11,-230.33122727272746,1.978659399574305,358.0,2021,11,314,2,0,0,3.9786593995743047,0,0
2021-11-11,11,-209.7073409090909,1.9261612433626338,358.0,2021,11,315,3,0,0,3.9261612433626336,0,0
2021-11-12,11,-315.2405227272724,0.26741728550643623,358.0,2021,11,316,4,0,0,2.2674172855064363,0,0
2021-11-13,11,-140.59149999999946,-0.7103204030613889,358.0,2021,11,317,5,0,0,1.289679596938611,0,0
2021-11-14,11,-200.71454545454583,-1.0796906175893015,358.0,2021,11,318,6,0,0,0.9203093824106985,0,0
2021-11-15,11,-208.13711363636338,-0.8030204315832794,358.0,2021,11,319,0,0,0,1.1969795684167206,0,0
2021-11-16,11,-229.3075909090904,1.074842438166705,358.0,2021,11,320,1,0,0,3.074842438166705,0,0
2021-11-17,11,-271.61615909090955,-0.3904223345583917,358.0,2021,11,321,2,0,0,1.6095776654416083,0,0
2021-11-18,11,-299.7630909090906,-3.039377043370092,364.0,2021,11,322,3,0,1,-1.039377043370092,1,0
2021-11-19,11,-362.23524999999955,-0.6336959781111167,374.0,2021,11,323,4,0,0,1.3663040218888833,0,1
2021-11-20,11,-148.97590909090897,-1.7751702288086764,374.0,2021,11,324,5,0,0,0.22482977119132364,0,0
2021-11-21,11,-116.15879545454531,-2.5258624878624527,382.0,2021,11,325,6,0,1,-0.5258624878624527,1,0
2021-11-22,11,-458.5317272727281,-3.918740094490374,401.0,2021,11,326,0,0,1,-1.9187400944903739,0,1
2021-11-23,11,260.773681818182,-6.7314636008517565,425.0,2021,11,327,1,0,1,-4.7314636008517565,0,0
2021-11-24,11,-101.50849999999991,-5.793197665072021,449.0,2021,11,328,2,0,1,-3.7931976650720207,0,0
2021-11-25,11,-67.54065909090886,-2.6053660301243875,473.0,2021,11,329,3,0,1,-0.6053660301243875,0,0
2021-11-26,11,164.04393181818241,-4.819071412288528,497.0,2021,11,330,4,0,1,-2.819071412288528,0,0
2021-11-27,11,38.78506818181847,-6.917694175031024,521.0,2021,11,331,5,0,1,-4.917694175031024,0,0
